sample_id,engine_temp,battery_voltage,rpm,tire_pressure_fl,tire_pressure_fr,tire_pressure_rl,tire_pressure_rr,oil_pressure,coolant_temp,fuel_level,label,label_name
1758,128.36,10.05,5558,22.5,35.4,31.9,31.4,6.83,118.31,2.7,2,Critical
1759,120.78,10.9,6446,15.7,21.0,33.6,34.3,20.74,128.6,5.9,2,Critical
1760,91.77,13.84,2661,35.9,33.7,29.3,35.1,47.76,75.09,60.6,0,Normal
1761,87.88,13.43,3118,34.1,35.8,35.2,30.8,58.07,75.41,99.3,0,Normal
1762,98.39,12.03,4300,37.8,31.5,30.0,29.1,29.77,104.93,15.3,1,Warning
1763,96.77,12.39,4120,41.4,33.5,35.2,34.5,29.37,99.57,9.5,1,Warning
1764,83.16,13.65,3027,34.4,33.7,30.8,32.4,46.74,79.7,20.8,0,Normal
1765,96.08,12.03,4292,25.9,31.6,33.9,29.9,31.21,96.18,18.6,1,Warning
1766,102.89,12.07,4196,37.9,31.1,28.3,29.3,27.35,104.61,10.5,1,Warning
1767,87.41,14.48,1997,31.6,33.2,34.6,30.7,43.77,87.14,95.2,0,Normal
1768,82.84,12.94,2321,29.2,29.2,34.1,30.5,57.97,90.0,24.7,0,Normal
1769,78.93,13.26,3109,29.8,33.2,30.3,34.9,55.27,83.06,40.0,0,Normal
1770,101.25,11.82,4164,23.2,35.3,29.6,33.9,32.31,106.37,8.9,1,Warning
1771,103.32,12.44,3604,40.7,30.1,30.1,32.6,26.76,103.99,14.2,1,Warning
1772,100.81,12.42,3584,39.5,28.7,28.2,30.4,22.7,101.08,17.2,1,Warning
1773,102.07,12.27,3996,27.1,30.8,30.0,33.3,25.0,103.88,12.7,1,Warning
1774,121.1,10.57,4910,23.0,22.4,35.9,33.4,21.42,110.11,1.4,2,Critical
1775,96.5,12.29,3536,37.3,28.1,31.8,34.1,23.3,104.82,13.8,1,Warning
1776,101.85,12.2,4626,37.3,28.5,35.2,32.9,33.94,102.78,17.3,1,Warning
1777,93.3,12.28,3855,38.4,31.2,32.4,33.1,34.22,99.99,13.8,1,Warning
1778,97.09,11.8,4672,40.7,29.2,31.2,33.2,25.26,104.42,8.5,1,Warning
1779,101.52,12.32,4304,40.0,31.2,28.6,29.3,29.89,107.13,5.4,1,Warning
1780,99.59,12.1,4794,39.6,30.6,33.6,32.7,33.03,102.64,13.7,1,Warning
1781,123.0,11.04,5099,19.2,17.3,30.8,34.8,20.25,128.13,1.7,2,Critical
1782,115.38,10.25,6350,21.8,19.6,33.0,30.7,15.86,132.78,5.5,2,Critical
1783,97.14,11.86,3681,24.8,33.1,34.9,36.0,24.63,104.34,12.0,1,Warning
1784,134.89,11.01,4915,19.1,35.5,30.3,30.1,18.94,121.74,2.7,2,Critical
1785,86.14,13.73,3171,29.4,34.9,33.7,31.5,43.97,77.1,95.3,0,Normal
1786,80.02,13.07,2023,30.9,33.7,34.2,32.3,60.33,85.21,77.0,0,Normal
1787,76.26,12.95,862,29.9,30.1,31.1,29.1,68.26,77.48,50.7,0,Normal
1788,131.61,11.65,4923,19.2,22.8,32.7,33.8,15.27,114.28,5.2,2,Critical
1789,90.8,13.23,893,30.2,35.5,30.7,33.6,40.47,78.88,90.3,0,Normal
1790,77.85,13.07,1580,29.7,32.5,30.3,33.4,41.65,77.47,97.5,0,Normal
1791,88.62,14.25,1304,32.7,30.6,29.3,34.0,54.21,89.48,27.0,0,Normal
1792,104.28,11.92,4539,39.1,30.9,31.1,32.2,23.39,101.1,14.8,1,Warning
1793,93.29,12.16,3871,41.6,35.5,32.0,34.7,25.69,103.61,13.3,1,Warning
1794,116.54,10.89,5314,20.7,20.5,34.5,34.2,21.81,129.11,2.3,2,Critical
1795,101.58,12.33,3666,38.0,31.9,29.4,34.0,25.2,99.04,6.6,1,Warning
1796,77.36,13.09,1487,30.8,32.2,33.6,32.6,42.05,77.06,85.7,0,Normal
1797,76.08,14.12,2387,32.0,34.6,32.2,30.6,51.54,76.42,91.8,0,Normal
1798,86.59,12.9,1714,30.0,32.9,34.1,31.5,40.72,79.53,85.4,0,Normal
1799,104.4,12.03,4382,27.4,29.2,28.6,32.9,28.5,98.86,9.4,1,Warning
1800,97.32,12.1,4537,40.6,34.8,29.6,33.9,29.69,100.63,9.0,1,Warning
1801,83.55,14.33,2195,34.4,31.1,34.5,30.9,35.68,78.21,21.7,0,Normal
1802,131.17,10.67,5973,16.4,30.7,30.1,29.3,16.41,131.76,2.5,2,Critical
1803,101.45,12.14,3653,27.1,33.4,30.3,28.6,29.89,104.79,12.8,1,Warning
1804,89.94,13.35,1397,32.0,31.8,31.1,30.0,57.96,77.73,82.0,0,Normal
1805,124.54,10.41,5337,20.8,34.1,31.2,29.0,15.26,124.62,5.0,2,Critical
1806,84.02,13.0,1309,30.1,35.6,35.2,34.4,53.12,84.81,62.4,0,Normal
1807,86.07,14.04,1821,32.4,33.9,33.0,32.6,42.19,80.16,48.7,0,Normal
1808,82.16,12.86,1820,29.5,29.8,33.7,30.8,59.9,75.96,65.0,0,Normal
1809,97.19,11.97,4660,25.3,30.2,29.0,33.0,29.67,99.24,13.8,1,Warning
1810,76.8,12.9,1419,32.5,34.2,30.3,35.9,40.65,86.99,94.3,0,Normal
1811,83.65,13.53,615,33.5,29.8,32.4,30.8,48.73,85.74,21.2,0,Normal
1812,95.51,12.41,4560,23.5,32.0,31.1,35.6,31.11,107.59,17.7,1,Warning
1813,107.21,11.56,5474,20.6,30.2,35.5,30.8,17.16,133.91,2.9,2,Critical
1814,98.58,12.38,3929,23.0,32.3,28.1,32.1,27.12,106.56,15.8,1,Warning
1815,81.27,13.5,2399,31.8,32.0,30.8,32.7,42.68,92.35,79.8,0,Normal
1816,101.06,12.49,4153,24.9,28.4,32.4,33.3,23.42,99.07,15.8,1,Warning
1817,86.59,13.73,663,34.7,34.3,31.2,33.4,56.05,77.86,35.5,0,Normal
1818,91.07,13.03,2061,29.6,32.0,35.5,32.5,68.99,80.18,60.4,0,Normal
1819,78.7,14.23,1603,35.5,30.5,32.9,32.8,64.0,77.78,92.8,0,Normal
1820,77.85,13.23,2594,32.6,33.2,30.8,35.5,49.49,80.74,92.3,0,Normal
1821,79.7,13.6,1209,31.4,32.3,31.9,29.9,36.36,75.71,48.0,0,Normal
1822,91.22,12.79,2113,30.4,29.5,30.4,29.4,39.88,84.87,72.1,0,Normal
1823,82.19,14.48,2496,35.5,30.0,32.2,34.4,47.88,87.65,60.9,0,Normal
1824,107.76,10.87,6167,21.0,15.7,33.4,33.7,9.52,130.08,4.5,2,Critical
1825,102.99,12.21,4721,39.6,30.2,30.3,33.9,26.35,104.74,19.3,1,Warning
1826,86.41,14.19,1870,35.7,30.4,30.3,35.2,66.21,84.98,30.1,0,Normal
1827,126.24,10.62,5058,15.4,30.3,35.8,34.3,14.3,122.74,1.3,2,Critical
1828,80.8,13.56,2541,34.5,29.6,29.2,29.8,48.82,84.33,30.9,0,Normal
1829,115.11,10.21,5402,14.7,31.2,35.5,33.8,14.62,121.36,5.5,2,Critical
1830,75.95,13.23,2592,31.4,29.5,31.2,30.7,35.19,85.7,29.3,0,Normal
1831,131.88,11.0,5353,14.1,19.3,30.3,34.7,5.26,124.27,3.2,2,Critical
1832,84.0,12.89,2602,31.7,30.3,35.6,32.5,53.48,94.63,49.3,0,Normal
1833,96.89,12.01,4005,26.8,34.1,33.3,35.6,28.88,103.85,12.2,1,Warning
1834,84.09,13.53,3074,33.3,32.8,29.3,32.1,66.78,89.23,24.1,0,Normal
1835,83.4,13.74,1346,35.8,31.8,30.1,29.4,57.27,94.67,91.7,0,Normal
1836,91.81,14.14,2750,32.3,30.1,35.4,31.4,36.75,81.85,83.6,0,Normal
1837,77.9,13.32,3036,32.2,35.5,30.5,34.0,69.23,85.99,75.4,0,Normal
1838,113.13,11.01,5057,16.6,22.1,35.4,31.3,16.83,111.38,5.1,2,Critical
1839,99.89,11.99,4317,38.1,33.3,31.2,29.3,32.51,101.18,18.7,1,Warning
1840,91.44,13.91,1068,33.1,29.8,34.5,31.0,59.33,93.2,34.5,0,Normal
1841,90.63,14.18,3149,33.4,33.4,33.3,32.0,46.27,86.84,22.0,0,Normal
1842,89.12,13.37,2042,30.2,33.3,31.1,32.6,61.83,75.35,65.1,0,Normal
1843,80.72,13.54,2947,30.3,33.4,32.0,30.2,64.1,81.49,94.8,0,Normal
1844,81.89,14.23,2639,29.6,30.1,31.7,29.7,67.69,88.05,27.6,0,Normal
1845,87.12,13.5,1112,31.9,33.4,34.1,30.7,65.66,82.59,41.7,0,Normal
1846,89.33,13.39,3363,33.6,29.8,35.2,32.4,39.96,78.05,75.0,0,Normal
1847,76.72,14.12,1997,33.0,35.9,33.3,32.0,47.95,83.35,29.5,0,Normal
1848,84.34,14.07,1072,31.9,35.4,30.2,29.4,57.87,86.89,96.2,0,Normal
1849,80.13,14.34,2865,29.8,36.0,35.2,31.0,64.29,77.13,99.9,0,Normal
1850,83.56,13.14,3173,30.3,30.5,33.8,29.6,60.63,80.36,72.9,0,Normal
1851,91.13,14.01,1967,32.4,32.1,31.3,32.7,50.09,86.96,91.8,0,Normal
1852,93.66,12.35,4146,39.3,30.1,30.2,28.5,31.2,99.26,9.5,1,Warning
1853,122.64,11.39,6364,19.3,33.8,33.7,33.1,15.89,113.92,3.9,2,Critical
1854,76.44,14.17,3305,30.6,32.7,35.5,35.7,39.48,81.98,75.9,0,Normal
1855,77.75,12.69,2194,31.3,32.8,30.6,29.2,67.95,77.17,30.1,0,Normal
1856,87.34,12.75,2628,32.4,35.4,34.6,29.7,39.69,76.39,59.5,0,Normal
1857,105.05,11.91,4127,38.6,28.0,31.0,31.8,32.44,104.41,17.7,1,Warning
1858,83.69,13.45,3109,31.7,31.8,31.1,32.6,54.07,88.21,54.4,0,Normal
1859,82.92,12.52,2765,31.1,32.9,30.2,34.7,63.6,92.55,23.7,0,Normal
1860,98.49,12.48,4671,26.8,35.9,31.0,35.1,27.31,107.66,14.8,1,Warning
1861,97.57,12.39,4630,24.5,35.9,28.8,32.4,29.7,99.69,5.7,1,Warning
1862,81.65,14.02,1470,30.5,32.8,30.9,29.2,36.81,88.9,97.9,0,Normal
1863,100.03,12.36,3779,38.8,34.0,33.6,33.6,26.91,103.19,14.8,1,Warning
1864,81.83,13.71,3476,33.0,29.8,29.3,34.5,49.83,79.94,47.8,0,Normal
1865,102.28,11.86,4603,38.3,29.5,28.8,33.1,27.11,97.1,5.1,1,Warning
1866,101.97,12.15,4236,25.3,30.2,30.8,31.4,29.53,102.0,6.6,1,Warning
1867,79.37,12.84,1093,32.2,30.2,29.1,29.4,67.55,76.46,25.9,0,Normal
1868,131.03,10.76,6321,17.3,17.0,30.2,29.5,13.71,125.33,0.1,2,Critical
1869,87.57,14.1,741,30.6,33.4,35.0,29.0,53.01,88.55,22.4,0,Normal
1870,109.89,11.74,5213,22.7,20.1,34.4,32.0,6.27,114.98,6.9,2,Critical
1871,83.27,13.48,3319,33.0,32.3,30.9,31.3,53.22,83.78,21.7,0,Normal
1872,102.64,12.29,4451,38.0,31.1,34.0,33.7,32.83,105.46,13.9,1,Warning
1873,86.87,14.17,2879,35.8,33.5,31.2,32.5,63.57,80.31,38.5,0,Normal
1874,81.62,12.82,1399,35.2,32.3,31.4,30.5,51.97,89.33,42.9,0,Normal
1875,78.77,13.15,667,30.1,32.9,33.6,33.5,62.24,83.31,41.9,0,Normal
1876,80.15,13.38,3458,35.9,35.3,34.6,30.9,46.23,85.95,64.9,0,Normal
1877,83.65,13.9,3172,33.0,29.8,29.0,32.5,68.22,86.45,49.8,0,Normal
1878,82.62,13.03,1738,32.0,35.2,30.9,35.3,49.91,81.56,60.2,0,Normal
1879,91.74,12.78,1791,35.1,35.3,35.9,35.2,36.78,93.6,54.3,0,Normal
1880,78.15,13.87,1222,34.8,33.5,31.1,30.7,50.04,91.01,83.7,0,Normal
1881,85.13,12.81,3379,30.8,34.1,30.6,33.3,58.07,81.57,85.5,0,Normal
1882,90.18,12.57,3079,30.1,32.6,32.0,29.1,67.04,84.1,96.3,0,Normal
1883,120.74,11.19,6325,15.0,35.5,29.0,30.5,16.75,117.37,0.5,2,Critical
1884,83.95,13.04,2206,32.4,34.6,35.7,29.9,65.94,89.1,75.4,0,Normal
1885,124.78,11.52,6340,22.4,31.1,32.6,30.9,11.56,116.83,3.7,2,Critical
1886,77.61,14.05,1029,35.4,32.6,31.4,30.1,35.41,79.96,93.1,0,Normal
1887,122.07,11.5,6384,14.9,31.7,31.1,31.9,5.69,110.72,6.7,2,Critical
1888,77.49,13.62,1687,32.8,29.8,35.7,35.3,63.92,92.86,31.7,0,Normal
1889,96.39,11.96,3729,39.2,31.1,29.6,35.1,27.76,103.29,6.7,1,Warning
1890,113.7,11.68,5765,20.5,15.0,32.2,33.8,18.54,118.08,7.0,2,Critical
1891,93.47,12.35,4528,26.3,34.4,29.8,31.1,26.55,102.06,19.3,1,Warning
1892,76.2,13.87,604,33.7,30.8,34.2,34.4,60.34,75.49,76.3,0,Normal
1893,123.58,10.37,6214,16.6,31.3,35.2,35.0,5.67,131.1,5.8,2,Critical
1894,83.72,13.54,2264,35.2,33.4,35.8,35.1,42.52,79.82,47.6,0,Normal
1895,116.31,11.58,4973,22.6,31.5,34.9,30.0,7.4,125.34,2.3,2,Critical
1896,91.13,13.26,3139,35.9,35.1,30.2,34.7,36.13,82.87,89.7,0,Normal
1897,75.08,14.49,2961,32.4,33.8,32.3,34.2,39.7,83.93,46.8,0,Normal
1898,75.81,13.07,1005,32.1,31.9,32.7,31.0,36.12,87.29,49.9,0,Normal
1899,79.3,14.05,2838,31.6,34.8,30.5,29.0,54.99,94.88,23.1,0,Normal
1900,94.5,12.0,3716,24.6,29.0,32.9,32.7,29.0,101.81,15.0,1,Warning
1901,81.26,13.03,3003,30.0,33.5,35.9,33.8,37.77,93.16,71.4,0,Normal
1902,79.48,12.84,3296,29.3,33.0,32.8,30.8,50.85,76.75,77.7,0,Normal
1903,91.77,14.46,1578,32.4,29.7,32.7,33.2,43.79,87.24,92.0,0,Normal
1904,96.62,11.95,4388,39.8,29.9,32.2,29.7,29.34,97.79,11.1,1,Warning
1905,133.79,11.56,6475,20.9,21.7,35.1,29.8,17.61,125.35,0.5,2,Critical
1906,129.69,10.74,6310,18.3,18.1,33.3,29.1,21.7,133.51,2.3,2,Critical
1907,94.38,11.82,3817,25.4,29.7,32.9,29.4,26.24,98.35,15.4,1,Warning
1908,90.02,13.39,2313,31.5,31.0,30.4,35.4,62.98,77.67,79.7,0,Normal
1909,102.38,12.41,4227,41.4,34.8,29.8,32.3,31.57,107.71,5.2,1,Warning
1910,75.16,13.33,608,33.0,33.9,32.9,33.9,35.0,76.19,75.9,0,Normal
1911,88.43,14.46,3239,31.2,33.8,31.1,35.2,49.38,82.52,93.1,0,Normal
1912,93.97,11.87,3860,38.6,31.8,33.3,34.3,25.99,104.77,9.3,1,Warning
1913,129.89,10.12,6052,19.7,18.3,35.5,32.3,11.79,131.4,6.8,2,Critical
1914,98.95,11.83,4513,37.1,34.5,35.8,28.2,31.42,107.99,17.0,1,Warning
1915,104.52,12.11,3980,24.3,35.0,31.4,30.5,31.61,98.59,8.8,1,Warning
1916,91.79,12.53,1912,34.9,31.3,32.4,35.8,51.62,77.62,24.1,0,Normal
1917,77.34,14.42,2922,33.2,34.5,34.6,35.6,43.87,86.8,27.6,0,Normal
1918,89.57,13.03,3218,34.9,32.0,35.4,29.8,35.98,81.96,65.2,0,Normal
1919,77.97,13.66,1808,29.4,35.5,31.9,34.5,49.57,93.75,43.2,0,Normal
1920,93.72,12.07,4540,41.1,28.8,32.1,32.7,33.58,97.12,10.1,1,Warning
1921,98.53,12.12,3864,39.9,33.9,28.8,31.2,22.07,99.7,15.0,1,Warning
1922,113.49,10.52,6401,19.0,20.8,35.1,30.8,20.04,116.8,3.5,2,Critical
1923,94.6,12.1,4578,24.7,30.4,31.5,31.1,26.44,100.66,5.2,1,Warning
1924,88.0,14.25,3214,35.9,35.9,35.7,29.5,39.82,81.09,64.2,0,Normal
1925,97.81,12.17,4448,26.7,31.1,33.5,29.9,28.21,103.0,15.3,1,Warning
1926,89.72,13.28,2999,29.4,31.1,29.5,29.2,67.16,89.34,70.0,0,Normal
1927,81.65,14.09,2873,31.6,33.4,30.6,33.1,37.84,83.69,34.6,0,Normal
1928,93.4,12.07,4531,24.3,32.2,28.7,29.9,33.78,107.9,17.9,1,Warning
1929,80.97,14.38,1338,31.0,33.4,29.0,34.1,48.21,94.55,75.3,0,Normal
1930,86.59,14.45,1809,32.8,32.4,29.8,30.7,53.47,76.35,94.5,0,Normal
1931,77.9,14.35,2285,31.4,33.1,29.2,35.7,51.88,90.65,26.6,0,Normal
1932,75.01,13.7,1626,29.9,30.3,31.3,29.5,36.99,93.32,45.0,0,Normal
1933,82.74,12.74,2250,30.1,29.4,32.5,33.6,64.9,90.66,88.6,0,Normal
1934,81.3,12.91,923,29.8,36.0,31.9,29.0,68.35,75.4,53.5,0,Normal
1935,101.23,12.1,4055,38.5,33.0,35.1,29.8,30.06,107.38,12.9,1,Warning
1936,77.75,13.78,2870,30.5,35.4,35.0,34.9,42.97,76.01,89.4,0,Normal
1937,83.56,12.84,2305,34.8,35.5,34.8,30.3,59.94,92.6,74.5,0,Normal
1938,88.22,14.44,2052,30.0,29.1,30.6,29.9,58.72,77.44,60.5,0,Normal
1939,78.82,13.98,2673,30.9,32.9,35.0,30.7,60.76,94.08,89.3,0,Normal
1940,127.3,11.69,6254,21.0,16.6,29.2,34.0,17.53,123.64,1.3,2,Critical
1941,98.7,12.35,4649,41.9,33.0,28.9,35.3,34.16,99.64,17.4,1,Warning
1942,97.49,12.15,4376,27.1,35.8,30.6,33.4,30.81,102.17,8.4,1,Warning
1943,94.13,12.23,4307,41.1,31.0,29.3,33.1,28.46,96.94,19.3,1,Warning
1944,90.21,13.13,690,31.2,30.4,32.8,35.4,65.46,81.12,54.3,0,Normal
1945,105.01,11.93,3765,27.7,33.1,28.5,28.6,29.76,102.62,13.6,1,Warning
1946,98.2,12.49,4551,39.1,30.9,32.0,33.4,30.33,100.29,15.6,1,Warning
1947,120.56,10.61,5962,19.9,32.7,33.9,31.8,6.17,122.97,5.8,2,Critical
1948,82.53,13.12,2460,33.3,29.1,33.3,34.1,61.91,76.18,44.3,0,Normal
1949,116.25,11.76,5466,20.1,35.2,34.3,29.6,11.04,127.51,1.3,2,Critical
1950,78.7,14.31,847,31.3,32.7,31.5,32.6,36.52,87.97,65.1,0,Normal
1951,77.05,13.81,1811,34.0,29.4,32.9,30.0,58.88,77.4,25.9,0,Normal
1952,78.87,14.02,2206,29.1,31.2,30.2,33.6,44.63,76.3,24.4,0,Normal
1953,115.26,10.57,5156,22.9,14.1,30.0,31.0,9.47,127.12,3.3,2,Critical
1954,91.26,14.28,1530,29.1,33.2,32.1,34.2,53.36,76.53,39.6,0,Normal
1955,77.18,13.02,3230,32.6,34.6,34.9,34.1,48.7,92.28,79.4,0,Normal
1956,103.37,12.17,3503,39.4,33.1,28.3,28.3,26.54,104.26,15.0,1,Warning
1957,128.65,11.1,5661,22.4,17.6,32.0,34.3,20.57,123.32,2.5,2,Critical
1958,84.58,13.09,666,33.3,34.8,32.2,30.2,45.08,85.2,86.9,0,Normal
1959,91.27,12.71,1131,32.0,31.0,33.5,33.8,53.42,87.22,54.7,0,Normal
1960,78.56,12.95,2859,31.0,29.5,29.3,32.1,56.6,92.38,28.9,0,Normal
1961,95.06,12.16,4672,40.2,33.6,29.2,35.3,26.19,96.62,6.2,1,Warning
1962,80.18,12.99,3114,30.7,31.9,31.6,35.3,50.93,88.89,83.5,0,Normal
1963,78.01,14.13,1625,32.2,31.7,32.6,32.4,44.61,83.49,92.7,0,Normal
1964,77.77,13.63,1667,33.4,35.4,30.1,35.4,66.59,91.58,70.5,0,Normal
1965,86.8,13.66,1179,34.6,34.0,34.2,29.9,39.33,93.55,51.8,0,Normal
1966,98.97,12.27,3523,27.5,31.4,31.5,34.1,32.84,105.69,12.7,1,Warning
1967,79.0,13.49,2716,30.4,30.5,35.8,32.0,41.36,81.63,51.8,0,Normal
1968,102.37,12.01,4173,40.9,35.5,30.6,28.8,25.12,96.89,12.0,1,Warning
1969,86.1,14.34,891,31.2,29.5,35.6,32.1,58.64,91.82,99.3,0,Normal
1970,90.63,12.73,2424,29.7,30.0,29.1,31.5,57.39,85.43,74.0,0,Normal
1971,97.71,12.08,3734,37.7,29.8,32.5,30.2,30.32,104.29,9.5,1,Warning
1972,82.21,13.06,1663,31.7,33.2,30.5,34.6,50.31,89.12,26.5,0,Normal
1973,81.68,14.0,3235,33.9,35.6,33.1,33.0,45.66,89.19,90.6,0,Normal
1974,105.0,12.14,3629,26.8,34.1,28.7,28.9,32.16,104.27,13.4,1,Warning
1975,94.54,12.12,4600,23.4,32.6,31.2,28.2,29.63,101.94,8.2,1,Warning
1976,84.56,13.62,3455,30.7,29.5,32.9,31.3,46.28,75.14,67.7,0,Normal
1977,75.54,13.35,1784,30.6,30.7,33.1,31.2,64.06,77.23,66.2,0,Normal
1978,101.13,12.3,4638,27.6,32.4,36.0,31.9,26.3,102.45,6.0,1,Warning
1979,105.88,12.12,4021,23.4,29.3,35.5,35.9,23.59,104.2,12.0,1,Warning
1980,78.65,13.63,2791,30.8,34.8,35.5,33.2,58.41,76.05,95.6,0,Normal
1981,97.44,12.46,3828,25.0,30.9,35.1,29.9,22.41,103.55,12.6,1,Warning
1982,87.22,12.76,2882,34.0,29.0,29.2,30.4,36.96,85.63,23.2,0,Normal
1983,94.78,12.19,4388,23.2,30.6,30.6,35.7,24.65,96.75,10.3,1,Warning
1984,105.08,12.42,3906,26.2,30.8,28.0,28.8,32.02,97.01,14.0,1,Warning
1985,87.64,12.55,3439,31.6,34.0,35.2,31.8,46.17,87.17,66.5,0,Normal
1986,100.21,11.95,4704,38.3,30.1,30.3,31.1,24.14,104.24,13.4,1,Warning
1987,91.02,13.14,1342,36.0,34.0,29.3,29.4,35.89,86.99,25.7,0,Normal
1988,99.11,12.15,4501,26.2,30.9,33.1,34.0,34.44,101.07,14.7,1,Warning
1989,86.66,14.33,1918,29.6,33.1,31.9,34.7,46.91,92.5,41.9,0,Normal
1990,87.88,14.15,2227,31.7,30.9,32.7,31.2,54.74,88.53,25.3,0,Normal
1991,105.61,11.87,3677,39.6,30.4,29.3,34.9,29.4,98.94,10.9,1,Warning
1992,80.17,13.26,3469,33.3,32.8,29.3,34.9,37.93,75.94,42.0,0,Normal
1993,108.08,10.8,6219,21.6,31.1,34.8,33.5,7.38,118.42,4.4,2,Critical
1994,81.52,14.38,1654,34.3,35.5,35.8,35.6,54.43,84.84,99.0,0,Normal
1995,99.72,12.32,3574,25.1,31.3,28.3,29.2,28.01,97.89,12.8,1,Warning
1996,100.17,12.27,4348,38.0,33.4,29.9,28.9,23.71,99.75,19.9,1,Warning
1997,84.12,12.6,1466,35.9,33.6,31.9,30.6,61.08,80.21,33.0,0,Normal
1998,98.47,12.35,3576,27.0,32.5,32.5,28.4,25.25,105.06,11.2,1,Warning
1999,101.35,12.15,4783,27.8,32.6,30.1,35.0,22.14,98.73,11.1,1,Warning
